"FullName","DirectoryName","Name","Length","LastWriteTime"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\jpgu-offline-mobile.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU","jpgu-offline-mobile.png","55377","2026/5/20 上午 07:54:17"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\jpgu-offline-mobile-qr.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU","jpgu-offline-mobile-qr.png","83887","2026/5/20 上午 07:54:46"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\narita-t1-stop4.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU","narita-t1-stop4.png","534340","2026/5/20 上午 07:20:23"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\.playwright-mcp\page-2026-06-02T01-08-49-760Z.yml","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\.playwright-mcp","page-2026-06-02T01-08-49-760Z.yml","61837","2026/6/2 上午 09:08:49"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\.playwright-mcp\page-2026-06-02T01-09-13-639Z.yml","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\.playwright-mcp","page-2026-06-02T01-09-13-639Z.yml","61830","2026/6/2 上午 09:09:13"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\C000971_residual_learning_geometric_disentanglement_JpGU2026_poster_v9.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts","C000971_residual_learning_geometric_disentanglement_JpGU2026_poster_v9.jpg","2202902","2026/5/7 上午 07:31:46"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\freshwater_lens_pumping_optimization_JpGU2026_poster_v8.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts","freshwater_lens_pumping_optimization_JpGU2026_poster_v8.jpg","2184778","2026/5/7 上午 07:02:14"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\TRT_geostatistical_inversion_JpGU2026_poster_v8.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts","TRT_geostatistical_inversion_JpGU2026_poster_v8.jpg","2197027","2026/5/7 上午 07:02:14"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v1.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v1.jpg","1096882","2026/5/6 下午 03:26:28"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v3.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v3.jpg","1115826","2026/5/6 下午 03:44:11"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v4.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v4.jpg","1036410","2026/5/6 下午 04:14:56"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v5.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v5.jpg","1132593","2026/5/6 下午 04:40:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v6.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v6.jpg","1359148","2026/5/6 下午 05:05:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v7.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_hydrodynamic_memory_residual_learning_JpGU2026_poster_v7.jpg","1610618","2026/5/6 下午 05:27:24"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\C000971_residual_learning_geometric_disentanglement_JpGU2026_poster_v8.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","C000971_residual_learning_geometric_disentanglement_JpGU2026_poster_v8.jpg","2157999","2026/5/7 上午 07:02:14"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster.jpg","570534","2026/5/6 上午 10:26:19"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster_v2.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster_v2.jpg","859912","2026/5/6 下午 02:18:47"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster_v3.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster_v3.jpg","1052303","2026/5/6 下午 03:44:11"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster_v4.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster_v4.jpg","1121924","2026/5/6 下午 04:14:56"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster_v5.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster_v5.jpg","1159261","2026/5/6 下午 04:40:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster_v6.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster_v6.jpg","1521245","2026/5/6 下午 05:05:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\freshwater_lens_pumping_optimization_JpGU2026_poster_v7.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","freshwater_lens_pumping_optimization_JpGU2026_poster_v7.jpg","1673737","2026/5/6 下午 05:27:24"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster.jpg","620222","2026/5/6 上午 10:26:19"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster_v2.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster_v2.jpg","852316","2026/5/6 下午 02:18:47"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster_v3.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster_v3.jpg","1064453","2026/5/6 下午 03:44:11"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster_v4.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster_v4.jpg","1036426","2026/5/6 下午 04:14:56"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster_v5.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster_v5.jpg","1065993","2026/5/6 下午 04:40:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster_v6.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster_v6.jpg","1431881","2026/5/6 下午 05:05:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8\TRT_geostatistical_inversion_JpGU2026_poster_v7.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_2026_poster_drafts\old_versions_before_v8","TRT_geostatistical_inversion_JpGU2026_poster_v7.jpg","1619870","2026/5/6 下午 05:27:24"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\07_成田T1巴士乘車處地圖.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","07_成田T1巴士乘車處地圖.png","534340","2026/5/20 上午 07:20:23"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\07_成田T1巴士乘車處地圖_原始失敗.html","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","07_成田T1巴士乘車處地圖_原始失敗.html","136557","2026/3/17 上午 09:29:27"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\08_新竹桃機1250客運班次.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","08_新竹桃機1250客運班次.jpg","406052","2026/3/17 上午 09:29:28"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\09_新竹桃機1250客運公告.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","09_新竹桃機1250客運公告.jpg","613485","2026/3/17 上午 09:29:29"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\10_回程APA到成田巴士備用截圖.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","10_回程APA到成田巴士備用截圖.png","99408","2026/3/17 上午 09:30:26"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\11_去程成田到APA巴士備用截圖.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","11_去程成田到APA巴士備用截圖.png","102051","2026/3/17 上午 09:30:41"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\12_Visit_Japan_Web_QR_畫面截圖.png","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","12_Visit_Japan_Web_QR_畫面截圖.png","73894","2026/5/20 上午 07:42:32"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520\JpGU_2026_離線行程.html","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\JpGU_列印包_20260520","JpGU_2026_離線行程.html","2519614","2026/5/21 上午 07:57:13"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\MLS_SLE\multi heating.xlsx","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\MLS_SLE","multi heating.xlsx","176018","2025/5/7 下午 02:23:06"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\MLS_SLE\參數推估.ipynb","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\MLS_SLE","參數推估.ipynb","68795","2025/11/21 下午 04:25:06"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_1.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_1.jpg","197650","2026/6/1 上午 11:01:22"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_10.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_10.jpg","178448","2026/6/1 上午 11:01:32"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_11.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_11.jpg","194613","2026/6/1 上午 11:01:32"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_12.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_12.jpg","186257","2026/6/1 上午 11:01:33"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_13.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_13.jpg","179726","2026/6/1 上午 11:01:35"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_14.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_14.jpg","174835","2026/6/1 上午 11:01:35"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_15.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_15.jpg","179911","2026/6/1 上午 11:01:37"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_16.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_16.jpg","180109","2026/6/1 上午 11:01:38"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_17.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_17.jpg","132540","2026/6/1 上午 11:01:39"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_18.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_18.jpg","134530","2026/6/1 上午 11:01:40"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_19.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_19.jpg","142044","2026/6/1 上午 11:01:41"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_2.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_2.jpg","189998","2026/6/1 上午 11:01:24"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_20.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_20.jpg","199641","2026/6/1 上午 11:01:44"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_21.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_21.jpg","179003","2026/6/1 上午 11:01:45"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_22.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_22.jpg","187616","2026/6/1 上午 11:01:46"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_23.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_23.jpg","192114","2026/6/1 上午 11:01:48"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_24.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_24.jpg","166354","2026/6/1 上午 11:01:49"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_25.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_25.jpg","196421","2026/6/1 上午 11:01:50"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_26.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_26.jpg","197032","2026/6/1 上午 11:01:51"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_27.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_27.jpg","119655","2026/6/1 上午 11:01:52"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_28.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_28.jpg","171602","2026/6/1 上午 11:01:53"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_29.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_29.jpg","140297","2026/6/1 上午 11:01:54"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_3.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_3.jpg","177337","2026/6/1 上午 11:01:25"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_30.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_30.jpg","136913","2026/6/1 上午 11:01:55"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_31.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_31.jpg","164420","2026/6/1 上午 11:01:56"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_32.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_32.jpg","276387","2026/6/1 上午 11:01:58"
"C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片\LINE_ALBUM_JpGU (2026524)_260601_33.jpg","C:\Users\YFLin\OneDrive - 中原大學\中原林穎凡資料夾\2. 研究計畫\2026研討會\JpGU\照片","LINE_ALBUM_JpGU (2026524)_260601_33.jpg","177280","2026/6/1 上午 11:01:58"
